x,y,traffic
2137,586,21.452057
2138,586,52.027729
2139,586,56.68623
2140,586,49.494587
2141,586,23.499525
2142,586,4.87229
2163,586,4.567323
2164,586,5.860566
2165,586,73.850136
2166,586,16.76561
2167,586,53.801044
2168,586,52.709064
2169,586,58.790916
2170,586,58.412758
1893,2174,1.810343
1909,2174,22.940865
1932,2174,14.229776
1935,2174,19.404898
1936,2174,11.648862
1937,2174,18.253635
1942,2174,154.129974
1945,2174,63.778263
1946,2174,0.501617
1956,2174,2.378596
1971,2174,2.146616
1972,2174,0.784245
1979,2174,11.557079
1982,2174,0.140992
1983,2174,0.179723
1984,2174,0.13198
1985,2174,0.13198
1990,2174,0.046296
2000,2174,0.300321
2001,2174,0.880124
2002,2174,3.741683
2478,586,20.924723
2479,586,18.425446
2482,586,79.144783
2402,2174,173.101761
2406,2174,14.749454
2407,2174,17.461578
2463,2174,12.371001
2481,2174,14.307194
2482,2174,16.407448
2483,2174,34.579288
1678,2175,9.880924
1679,2175,15.333294
1680,2175,15.333294
1681,2175,15.333294
1794,2175,24.724766
1795,2175,25.447281
1890,2175,0.857143
1891,2175,1.538462
1893,2175,1.810343
1909,2175,22.940865
1932,2175,33.634674
1936,2175,13.476501
1937,2175,0.209574
1940,2175,0.501617
1958,2175,0.431137
1972,2175,0.784245
1982,2175,0.784245
1983,2175,0.170843
1984,2175,0.264723
1985,2175,0.214206
1986,2175,0.13198
1990,2175,0.057692
2001,2175,22.414158
2002,2175,11.414617
2003,2175,8.148318
2149,2175,123.5681
2475,2175,40.631851
2482,2175,31.306515
69,908,0.430607
70,908,0.37037
71,908,1.184666
72,908,0.954869
73,908,2.431635
84,908,2.045878
85,908,2.819737
86,908,0.563338
87,908,1.010011
88,908,6.521767
89,908,7.031717
125,908,0.389752
128,908,0.799096
129,908,2.072534
130,908,2.269292
131,908,0.444094
132,908,3.693644
143,908,0.407484
159,908,1.573073
160,908,1.34027
161,908,1.21381
162,908,3.107623
163,908,1.002629
164,908,0.91884
165,908,0.366226
166,908,0.237282
167,908,0.399969
168,908,0.881315
169,908,0.053287
170,908,0.170009
171,908,0.041726
172,908,0.041726
173,908,0.166631
174,908,0.050272
175,908,0.159848
176,908,0.034115
177,908,0.034115
178,908,0.068749
179,908,0.072908
180,908,0.43793
181,908,1.342553
183,908,0.31641
184,908,0.127572
186,908,3.386969
187,908,0.924903
188,908,0.246531
191,908,4.447975
192,908,0.620281
193,908,0.187325
194,908,0.069192
197,908,0.235512
198,908,0.24075
199,908,0.074622
200,908,0.057194
201,908,0.111576
203,908,0.102748
204,908,0.059146
205,908,0.023509
206,908,0.02311
207,908,0.021158
208,908,0.026749
209,908,0.652933
210,908,0.026474
211,908,0.02311
212,908,0.045539
213,908,0.032431
214,908,0.060355
215,908,2.455423
217,908,0.088762
218,908,0.04835
219,908,0.272841
220,908,0.053494
221,908,0.05293
222,908,0.029853
223,908,0.029853
224,908,0.060538
225,908,0.154123
226,908,0.014074
227,908,0.009148
228,908,0.01216
229,908,0.291134
230,908,0.16104
231,908,0.544758
249,908,0.118525
250,908,0.172881
253,908,1.234623
254,908,7.912098
255,908,8.296544
256,908,8.745855
257,908,9.361601
258,908,9.319342
259,908,10.162889
693,908,0.846933
724,908,1.148587
739,908,2.399752
761,908,23.490219
762,908,15.978767
763,908,4.958055
764,908,2.376957
765,908,0.602555
766,908,0.1206
768,908,0.40823
769,908,0.75861
770,908,1.019913
771,908,1.019913
772,908,1.019913
773,908,0.267857
774,908,65
779,908,0.0625
781,908,0.083333
782,908,0.060606
783,908,0.094298
784,908,0.052632
785,908,0.030303
786,908,0.061553
787,908,0.37165
788,908,2.22856
789,908,1.211334
790,908,2.884292
791,908,2.889016
792,908,4.195196
793,908,12.795093
794,908,12.624407
795,908,15.480348
796,908,38.477226
797,908,27.359547
798,908,14.737844
799,908,20.469311
800,908,5.101323
1080,908,1.530606
1114,908,12.28467
1122,908,4.524263
1156,908,107.958313
1160,908,139.154526
1162,908,76.38813
1163,908,119.866089
1164,908,115.29351
1165,908,110.79882
1216,908,2.08479
1316,908,102.735825
1317,908,107.908386
1318,908,60.330669
1319,908,173.931625
1320,908,220.214005
1856,908,19.825611
1869,908,2.942316
1870,908,3.215991
1871,908,2.998068
1872,908,2.531067
1873,908,1.96482
1874,908,3.330678
1875,908,3.330678
1876,908,1.96482
1878,908,2.531067
1879,908,16.149923
2352,908,7.06558
2490,908,13.671043
69,909,0.289936
70,909,0.144873
71,909,0.062733
72,909,2.156728
73,909,0.855879
74,909,1.283814
75,909,0.164873
78,909,2.296578
79,909,7.555101
85,909,2.79095
86,909,3.558229
87,909,0.877875
88,909,0.950849
89,909,0.427522
90,909,18.431866
91,909,8.924623
125,909,1.463792
126,909,0.548936
127,909,0.648709
128,909,3.339038
129,909,0.705507
130,909,0.153255
131,909,0.434963
143,909,0.516585
160,909,0.496046
161,909,0.83756
162,909,0.867667
163,909,0.854866
164,909,0.042729
165,909,0.347764
166,909,0.019984
167,909,0.074376
168,909,0.010101
169,909,0.014884
170,909,0.014884
171,909,0.074013
173,909,0.028571
174,909,0.028571
177,909,0.025177
178,909,0.029687
179,909,0.056191
180,909,0.062305
181,909,0.30748
183,909,0.31641
184,909,0.127572
186,909,2.084086
187,909,1.392126
188,909,0.270192
191,909,1.391211
192,909,0.758835
193,909,0.155561
194,909,0.050872
197,909,0.227407
198,909,0.222841
199,909,0.074622
200,909,0.054752
201,909,0.111576
203,909,0.104113
204,909,0.064184
205,909,0.045503
206,909,0.02311
207,909,0.021158
208,909,0.026749
209,909,0.34801
210,909,0.026474
211,909,0.02311
212,909,0.06363
213,909,0.036143
214,909,0.050884
215,909,0.820819
217,909,0.088762
218,909,0.04835
219,909,0.3033
220,909,0.199622
221,909,0.189089
222,909,0.270288
223,909,0.0522
224,909,0.018297
225,909,0.022008
226,909,0.009148
227,909,0.009148
228,909,0.01216
229,909,0.262266
230,909,0.208559
231,909,0.555656
249,909,0.148295
250,909,0.169763
385,909,5.237234
390,909,757.775391
396,909,0.074149
397,909,8.151797
398,909,27.539434
399,909,26.718906
404,909,0.326645
723,909,1.372048
724,909,1.306867
739,909,4.165277
760,909,36.547012
761,909,18.548697
762,909,12.073425
763,909,4.748468
764,909,1.877777
765,909,0.485334
766,909,0.127334
767,909,0.018868
768,909,0.04878
769,909,0.195489
770,909,0.142857
771,909,9.385964
772,909,1.885965
780,909,0.041667
781,909,0.041667
782,909,0.030303
783,909,0.164583
784,909,0.3
785,909,0.21875
786,909,0.21875
787,909,2.474036
788,909,6.999278
789,909,5.825001
790,909,8.877174
791,909,7.676311
792,909,10.583574
793,909,18.589035
794,909,32.877319
795,909,39.395313
796,909,20.959841
797,909,137.851883
798,909,141.672195
799,909,65.518425
800,909,15.36645
1114,909,1.771249
1122,909,4.524263
1167,909,17.524673
1171,909,3.544106
1273,909,36.400326
1316,909,70.715355
1317,909,72.071373
1318,909,4.376364
1319,909,93.7537
1320,909,126.847229
1321,909,147.005859
1322,909,75.341148
1856,909,20.17164
1869,909,2.998068
1870,909,1.96482
1871,909,2.942316
1872,909,2.942316
1873,909,2.881703
1878,909,1.96482
1879,909,20.328005
1883,909,10.430936
1886,909,4.388011
1887,909,7.309044
1888,909,0.181214
1897,909,0.122297
2232,909,11.524806
2292,909,43.395695
2347,909,27.146221
2353,909,1.450937
2354,909,8.906294
2355,909,83.546509
2487,909,15.520403
66,271,61.27087
67,271,288.529022
441,271,0.119731
459,271,0.078849
460,271,0.026521
461,271,0.026521
462,271,0.004658
463,271,0.004658
464,271,0.003241
469,271,1.301563
470,271,0.138043
471,271,0.014575
472,271,0.094827
473,271,0.578348
474,271,0.685217
475,271,1.801947
476,271,0.411552
477,271,1.376726
478,271,6.507913
492,271,9.229274
493,271,7.926198
494,271,1.367688
495,271,1.496971
496,271,0.84143
497,271,0.945846
498,271,0.733109
499,271,0.289134
500,271,0.59313
501,271,0.2717
502,271,0.066313
503,271,0.017647
504,271,0.024035
505,271,0.002825
507,271,0.004608
508,271,0.010811
509,271,0.063153
510,271,0.03707
511,271,0.119332
512,271,0.24235
513,271,0.515315
514,271,1.462645
524,271,0.051301
525,271,0.012911
526,271,0.019361
527,271,0.005195
529,271,0.019048
531,271,0.009009
542,271,0.0625
543,271,0.264493
544,271,0.041129
545,271,0.041129
546,271,0.082796
547,271,0.066667
548,271,0.066667
549,271,0.479545
550,271,0.023256
551,271,0.086957
552,271,0.347492
553,271,0.178866
554,271,0.020833
555,271,0.063659
556,271,0.274167
557,271,0.165796
558,271,0.089799
559,271,0.063659
560,271,0.05674
561,271,0.387069
562,271,2.966561
612,271,3.541924
613,271,0.429813
614,271,14.044509
615,271,0.799871
616,271,0.472645
617,271,1.713153
618,271,0.461963
624,271,0.389539
625,271,0.941544
626,271,0.11626
627,271,0.224526
628,271,0.192973
629,271,0.080752
630,271,0.15842
631,271,0.226837
632,271,0.238078
633,271,0.316474
634,271,0.590938
635,271,1.069336
636,271,1.112743
637,271,1.078974
638,271,0.835645
642,271,3.033089
645,271,6.23885
723,271,35.049679
724,271,10.253368
725,271,4.674958
1317,271,51.671177
1318,271,41.052799
1319,271,33.987827
1320,271,96.472244
1350,271,4.980756
1514,271,25.580557
1518,271,66.085098
1519,271,39.577698
1520,271,53.430725
1521,271,59.010345
1522,271,58.513134
1523,271,57.508915
1524,271,47.579956
1531,271,63.318745
1532,271,65.56823
1533,271,101.776741
1720,271,30.718094
1721,271,2.068912
1727,271,2.18816
1794,271,22.46332
1797,271,13.707098
1798,271,12.267861
1799,271,15.542302
1800,271,17.74172
1801,271,12.843075
1802,271,6.961706
1803,271,0.874811
1805,271,1.947783
1806,271,1.656604
1807,271,0.517429
1808,271,0.921115
1809,271,5.14586
1810,271,1.557867
1854,271,72.989449
1855,271,1.009585
2127,271,20.030998
2160,271,0.008613
2163,271,0.024039
2165,271,0.954125
2166,271,0.406392
2212,271,20.401274
2277,271,1.178138
2278,271,2.000136
2280,271,0.706819
2281,271,0.132147
2282,271,1.734274
2283,271,2.430006
2284,271,3.088861
2285,271,0.284243
2293,271,14.400558
2294,271,25.575716
2295,271,9.40568
2312,271,14.67379
2323,271,3.7109
2324,271,2.757428
2325,271,0.644499
2358,271,4.213505
2476,271,75.101227
2477,271,60.574146
67,272,0.554054
388,272,0.595243
442,272,0.009853
446,272,0.026521
447,272,0.10922
453,272,0.143198
454,272,0.126611
455,272,0.113878
456,272,0.043874
457,272,0.042457
458,272,0.029763
459,272,0.003241
460,272,0.005566
461,272,0.005566
462,272,0.005566
463,272,0.005195
469,272,1.312374
470,272,0.138043
471,272,1.145917
472,272,0.148255
473,272,0.566376
474,272,0.326265
475,272,0.534193
476,272,0.616527
477,272,3.917034
478,272,13.151272
491,272,1.063041
492,272,0.473888
493,272,5.570933
494,272,0.398029
495,272,0.679735
496,272,0.946809
497,272,0.255784
498,272,1.063683
499,272,0.424751
500,272,0.190229
501,272,0.04301
502,272,0.024942
503,272,0.002825
504,272,0.013514
507,272,0.006579
508,272,0.019048
509,272,0.091667
510,272,0.064516
511,272,0.066932
512,272,0.097831
513,272,0.182034
514,272,0.353051
524,272,0.166034
525,272,0.032087
526,272,0.003241
528,272,0.018122
529,272,0.004608
530,272,0.01982
531,272,0.020503
532,272,0.011494
533,272,0.023256
534,272,0.062749
535,272,0.041129
536,272,0.025
539,272,0.05
540,272,0.046512
541,272,0.273256
542,272,0.273256
543,272,0.272364
544,272,0.037481
545,272,0.179396
546,272,0.167902
547,272,0.192902
548,272,0.191158
549,272,0.179396
551,272,0.098451
552,272,0.051282
553,272,0.029842
554,272,0.05674
555,272,0.119595
556,272,0.056916
557,272,0.332707
558,272,0.414683
559,272,0.119595
560,272,0.140049
561,272,0.223983
562,272,0.681275
612,272,0.279167
613,272,0.01955
614,272,0.036856
615,272,0.17619
616,272,0.236663
617,272,2.460896
618,272,2.070748
624,272,2.180662
625,272,3.004283
626,272,0.109802
627,272,0.105573
628,272,0.058763
629,272,0.07733
630,272,0.105407
631,272,0.278075
632,272,0.278075
633,272,0.113804
634,272,0.223844
635,272,0.261815
636,272,0.588158
637,272,0.872268
638,272,1.21387
639,272,0.821324
640,272,0.821759
641,272,3.303044
642,272,4.291543
643,272,12.325895
644,272,16.150946
645,272,19.730204
723,272,32.124168
724,272,24.650101
795,272,0.292078
796,272,0.186826
1286,272,68.776581
1324,272,15.611347
1346,272,65.369225
1347,272,23.981262
1524,272,66.376091
1727,272,0.048885
1802,272,13.522599
1806,272,4.593788
1808,272,4.393596
1809,272,9.946804
1810,272,10.732739
2142,272,26.60454
2143,272,28.122318
2144,272,8.915141
2145,272,8.26023
2146,272,3.392256
2147,272,0.907119
2148,272,2.246861
2149,272,0.370632
2196,272,14.992195
2197,272,15.808697
2198,272,17.607756
2199,272,17.273333
2200,272,33.20932
2201,272,38.298542
2202,272,29.581297
2212,272,26.621061
2224,272,2.433409
2225,272,1.655053
2226,272,1.183778
2278,272,4.612251
2279,272,22.766941
2280,272,0.5836
2281,272,2.845657
2282,272,1.26151
2283,272,0.746816
2294,272,90.234245
2295,272,25.108921
2312,272,24.895382
2313,272,11.157045
2323,272,2.086711
2324,272,2.506936
2478,272,111.925385
1155,1852,111.854431
1156,1852,327.847229
1157,1852,353.543427
1158,1852,387.476501
1159,1852,404.334473
1160,1852,459.293732
1161,1852,466.426422
1162,1852,461.886383
1163,1852,567.348145
1164,1852,627.211609
1165,1852,653.576965
1166,1852,679.942444
1167,1852,734.294861
1168,1852,825.388184
1169,1852,236.942734
1155,1853,123.137802
1156,1853,27.750004
1157,1853,167.916656
1158,1853,144.941437
1159,1853,140.541443
1160,1853,152.062241
1161,1853,183.678406
1162,1853,186.819794
1163,1853,202.627884
1164,1853,202.627884
1165,1853,295.737122
1166,1853,339.87384
1167,1853,368.275574
1168,1853,162.904556
1169,1853,47.826572
2444,1539,17.218237
2445,1539,26.266785
2448,1539,10.787712
2449,1539,10.570518
2450,1539,12.664553
2461,1539,0.496792
2462,1539,1.543789
2463,1539,2.884119
2464,1539,10.524033
2465,1539,5.675105
2466,1539,5.269804
2467,1539,0.857143
2468,1539,3.261291
2469,1539,1.870467
1443,1540,0.224594
1444,1540,0.224594
1445,1540,0.224594
1446,1540,0.224594
1447,1540,0.224594
1448,1540,0.43099
1449,1540,0.415337
1450,1540,0.415337
1451,1540,0.415337
1452,1540,0.567928
1523,1540,2030.136475
1541,1540,0.150929
1543,1540,1.626465
1545,1540,0.206396
1548,1540,0.150929
1572,1540,8.599047
1577,1540,0.152591
1579,1540,8.599047
1581,1540,4.177208
1583,1540,8.709272
2448,1540,3.898361
2449,1540,16.413309
2461,1540,1.487842
2462,1540,8.187497
2463,1540,10.466351
2464,1540,12.237081
2465,1540,14.85088
2466,1540,23.641453
2467,1540,84.805923
2482,1540,80.099899
2483,1540,77.633888
2484,1540,101.603958
2485,1540,51.153191
2486,1540,66.989044
2487,1540,60.456005
2488,1540,94.73069
2489,1540,78.192451
2490,1540,63.642075
2491,1540,112.370178
2492,1540,84.351807
2493,1540,87.02253
1445,1541,0.152591
1446,1541,0.152591
1447,1541,0.152591
1448,1541,0.152591
1449,1541,0.303521
1451,1541,0.150929
1452,1541,0.150929
1543,1541,0.208941
1544,1541,0.357325
1545,1541,0.271186
1551,1541,0.208941
1555,1541,0.152591
1556,1541,0.152591
1558,1541,0.150929
1563,1541,0.206396
1568,1541,0.206396
1569,1541,0.358987
1570,1541,0.433535
1571,1541,9.20761
1589,1541,8.709272
1593,1541,274.886719
1630,1541,8.480545
1631,1541,22.091726
1632,1541,31.57107
1942,1541,17.360558
1943,1541,12.181069
1944,1541,16.907181
2461,1541,127.732803
2462,1541,13.907629
2463,1541,24.492874
2464,1541,21.356028
2465,1541,19.483698
2466,1541,21.761654
2490,1541,2.937279
2491,1541,3.065741
2492,1541,4.403532
2493,1541,2.323609
2494,1541,2.315686
2495,1541,4.831972
2496,1541,4.102152
2497,1541,4.527211
1691,1222,1.186845
1705,1222,5.199975
1706,1222,0.35
1726,1222,64.641815
1727,1222,309.055847
2245,1222,14.323864
2246,1222,2.288735
2247,1222,0.387379
2248,1222,0.865639
2249,1222,0.703911
2250,1222,0.533348
2251,1222,4.970263
2252,1222,13.770902
2253,1222,29.897972
1,2495,79.592041
245,2495,0.4
246,2495,15.61946
247,2495,13.52009
248,2495,27.356306
249,2495,6.214167
250,2495,11.410894
251,2495,17.1038
252,2495,35.809299
253,2495,37.753471
340,2495,0.350987
341,2495,0.263778
347,2495,0.263778
348,2495,0.015054
349,2495,0.014669
350,2495,6.691747
351,2495,4.514256
355,2495,2.113772
356,2495,11.677696
357,2495,22.213257
372,2495,33.436886
373,2495,41.438244
377,2495,18.290821
378,2495,75.427803
721,2495,0.42699
722,2495,1.275849
723,2495,0.948318
724,2495,0.42699
749,2495,28.444477
1329,2495,125.877029
1628,2495,8.783275
1735,2495,0.016611
1737,2495,1.926817
1738,2495,1.943233
1740,2495,1.910741
1769,2495,28.833075
1782,2495,17.910776
1788,2495,13.463701
1834,2495,199.386627
1835,2495,50.320793
1836,2495,2.202925
1867,2495,9.776602
1868,2495,4.961772
1945,2495,0.343524
1946,2495,0.061943
1947,2495,0.14431
1948,2495,1.513736
1949,2495,0.912732
1950,2495,0.111519
1954,2495,0.306886
1960,2495,0.110409
1961,2495,0.027806
1962,2495,0.138591
125,1223,32.580914
126,1223,15.367682
127,1223,15.604845
128,1223,15.599581
1978,2495,0.082818
1979,2495,0.034913
1985,2495,2.028394
129,1223,9.22317
130,1223,10.038269
131,1223,16.045008
2007,2495,1.09154
2008,2495,12.826584
2009,2495,8.309568
2010,2495,3.007072
2011,2495,7.278796
2012,2495,1.847957
2015,2495,1.267935
2016,2495,0.423493
2021,2495,2.659341
2023,2495,23.500303
149,1223,0.138623
150,1223,0.183789
151,1223,0.067536
152,1223,0.094544
153,1223,0.145229
185,1223,0.149117
209,1223,0.023787
2065,2495,8.477427
368,1223,31.627232
2361,2495,55.829659
2362,2495,45.563419
2363,2495,69.903343
424,1223,8.729619
2364,2495,39.365658
2365,2495,47.939266
2366,2495,27.746431
2367,2495,14.284859
2368,2495,12.431019
2369,2495,12.326625
2370,2495,7.573211
2371,2495,5.528628
2372,2495,5.428439
2373,2495,5.4798
2374,2495,6.271295
