光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f4,120,2022-7-13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0132,0.0384,0.0714,0.0996,0.1078,0.1116,0.4082,0.4263,0.4315,0.7151,0.7842,0.8817,0.9768,1.0693,1.155,1.2309,1.3118,1.3645,1.4373,1.5338,1.6524,1.6255,0.444,1.6569,1.6653,1.6723,1.6281,1.7318,0.4988,1.7408,1.6902,1.6463,1.5427,1.4206,1.4601,1.3798,0.4143,0.3762,0.4166,1.0662,1.0156,0.9439,0.8391,0.7031,0.6108,0.6258,0.5455,0.2224,0.1515,0.1215,0.0874,0.0656,0.0307,0.0064,-0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0301,0.065,0.0965,0.1283,0.1581,0.1831,0.3489,0.4132,0.5168,0.6045,0.689,0.7976,0.8708,0.9786,0.9984,1.1026,1.1976,1.3078,1.3416,1.4015,1.4545,1.4857,1.5059,1.555,1.5824,1.6116,1.5894,1.6372,1.5825,1.6053,1.6267,1.5529,1.5316,1.4166,1.4366,1.3285,1.3137,1.2912,1.2157,1.1341,1.0555,0.8715,0.6248,0.5851,0.5178,0.3715,0.1342,0.0964,0.0924,0.0951,0.0879,0.0572,0.0253,-0.0005,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-15 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0227,0.0544,0.0765,0.0987,0.1327,0.1755,0.3074,0.4592,0.5232,0.6256,0.8079,0.8813,0.6887,0.9854,1.084,1.1072,0.9012,1.2421,1.4364,1.4428,1.4564,1.4895,1.6067,1.618,1.558,1.6455,1.6163,1.5887,1.0205,1.4255,1.4422,1.0533,1.3639,1.4435,0.6579,1.1599,1.1803,0.763,0.884,0.6875,0.4914,0.5712,0.485,0.4523,0.3283,0.344,0.2783,0.2065,0.1861,0.1437,0.1014,0.0549,0.0304,0,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-17 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198,0.0518,0.0904,0.1363,0.1846,0.2293,0.2657,0.2911,0.4011,0.413,0.6025,0.6017,1.0307,0.8428,0.7598,0.6333,0.6329,0.4823,0.8789,0.6076,0.6534,0.6505,0.6643,0.636,0.7599,0.695,0.724,0.6509,0.9255,0.836,0.8434,0.7631,0.7032,0.7424,0.672,0.5998,0.5681,0.5448,0.5181,0.5301,0.4441,0.4213,0.3623,0.3322,0.3066,0.279,0.2564,0.2204,0.1725,0.1223,0.0839,0.0435,0.0149,-0.0036,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0228,0.049,0.073,0.1011,0.1303,0.1525,0.3775,0.4582,0.558,0.6228,0.6592,0.8386,1.0313,1.0483,1.0656,1.1908,0.6105,0.7152,1.4403,0.5191,1.5712,0.7374,0.7464,0.5671,0.5902,1.2722,0.9787,1.0703,1.4242,1.3794,1.0228,1.229,0.955,0.6872,1.0596,0.4551,1.222,1.2447,0.4631,0.4556,0.9965,0.9485,0.4938,0.7884,0.6263,0.4783,0.3137,0.2122,0.1888,0.1333,0.0814,0.0509,0.0198,-0.0021,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-18 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158,0.0399,0.0689,0.102,0.1262,0.1311,0.1695,0.2228,0.2196,0.3236,0.8631,0.6646,1.1192,0.8265,0.6274,0.8375,0.5593,0.5001,0.589,0.8258,0.8213,1.3267,1.3922,0.6934,1.8061,1.9337,1.7244,0.5124,1.521,1.4683,1.2131,0.9387,0.8325,0.5083,0.4774,1.5708,0.5874,0.9567,0.4757,0.5479,0.4229,0.3147,1.1224,0.8564,0.8449,0.5981,0.3384,0.2022,0.0936,0.0712,0.0872,0.0637,0.0289,0,-0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-19 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0.0261,0.053,0.0817,0.0826,0.0805,0.1447,0.1081,0.266,0.3101,0.3038,0.3471,0.4119,0.44,0.6163,0.5677,0.8115,0.8502,0.8609,0.8527,1.0519,1.6186,1.7208,0.8637,0.8191,0.8172,0.7641,1.6397,0.6477,1.626,1.6137,1.7945,1.149,0.9884,1.0191,0.6682,0.606,0.537,0.5372,0.6883,0.6149,0.59,0.3787,0.4654,0.4262,0.3487,0.2743,0.2126,0.1419,0.1003,0.067,0.0376,0.0103,-0.0025,-0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-21 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0.0354,0.0544,0.077,0.0919,0.1017,0.4238,0.5221,0.6152,0.7163,0.8116,0.9093,0.9986,1.1319,1.2457,1.3158,1.3403,1.1587,1.6164,0.5595,1.7438,0.9175,1.6637,1.8586,1.9532,0.5247,2.0046,1.877,1.1134,0.6347,1.0963,0.5087,1.8291,0.5213,1.5665,1.5341,0.3023,1.433,1.2533,0.2271,1.1019,0.9599,0.8606,0.7776,0.663,0.5404,0.3231,0.1013,0.0785,0.0637,0.0481,0.0337,0.0168,-0.0007,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-20 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0181,0.048,0.0718,0.0776,0.0682,0.0708,0.4199,0.5166,0.6192,0.7295,0.8266,0.9344,1.0339,1.1295,1.212,1.2952,1.3724,1.4652,1.6878,1.7456,1.8061,1.6811,1.6951,1.7887,1.7712,1.8052,1.7983,1.9271,0.3314,1.7527,1.7695,0.5975,1.9764,0.8001,0.6199,0.6249,0.7847,0.5421,0.54,1.1838,0.3359,0.3286,1.0639,0.3104,0.2135,0.1381,0.202,0.0903,0.0809,0.0739,0.0416,0.0273,0.0123,-0.0029,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-22 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0164,0.0344,0.0503,0.0631,0.0776,0.0919,0.4029,0.504,0.6021,0.7061,0.8068,0.901,0.9916,1.0771,1.1622,1.2523,1.3372,1.4009,1.4768,1.5064,1.5799,1.6137,1.6213,1.6285,1.7016,1.7631,1.7545,1.7944,1.7571,1.7828,0.4566,1.7634,1.7626,1.6323,0.3907,1.4147,1.3741,1.3024,1.2096,1.1308,1.0429,0.972,0.8643,0.7539,0.6645,0.5644,0.3056,0.0793,0.0656,0.0547,0.0448,0.0316,0.0157,0.0006,-0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-23 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0137,0.0296,0.0458,0.0594,0.0719,0.0839,0.4011,0.5081,0.6066,0.705,0.8091,0.9035,0.9951,1.0856,1.1649,1.2439,1.3165,1.4143,1.5718,1.4971,1.6204,1.6363,1.6565,0.5412,0.4326,0.3067,0.4227,1.747,1.7443,1.7114,1.7038,1.626,1.5643,1.5712,1.4969,1.4588,1.377,1.2924,1.2247,1.1367,1.061,0.9529,0.8571,0.1086,0.6667,0.561,0.2976,0.0714,0.0587,0.0478,0.0388,0.0272,0.0135,0.0002,-0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-25 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.016,0.0358,0.0552,0.0694,0.0844,0.0998,0.3798,0.479,0.5745,0.6823,0.784,0.8662,0.9631,1.0587,1.1454,1.2163,1.287,1.3476,1.3962,1.4533,1.4994,1.5317,1.5618,1.5862,1.6306,1.6363,1.5928,1.5664,1.6246,1.6776,1.4357,1.6358,1.5316,1.4113,1.4242,1.38,1.3084,1.2255,1.1594,1.0744,0.3611,0.8913,0.8153,0.7139,0.6264,0.5342,0.3122,0.1591,0.124,0.0988,0.0745,0.0499,0.0236,0.0025,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-24 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0148,0.0298,0.0437,0.0561,0.0681,0.0799,0.3932,0.5062,0.6169,0.7192,0.817,0.9128,1.0036,1.0945,1.1808,1.2576,1.3378,1.3944,1.4541,1.5086,1.5431,1.5779,1.5916,1.6029,1.7079,1.6912,1.6404,1.597,1.7284,1.7085,1.6906,1.6311,1.6029,0.4885,1.4796,0.3239,1.4056,0.26,1.1836,1.1155,0.1542,0.9259,0.8306,0.1332,0.6234,0.5223,0.2711,0.0917,0.0764,0.0634,0.0493,0.0326,0.0117,-0.001,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-26 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0291,0.0722,0.1135,0.1449,0.1771,0.2056,0.3699,0.4565,0.5584,0.6482,0.7197,0.811,0.9034,0.9918,1.0655,1.1424,1.2056,1.2721,1.3207,1.3881,1.4516,1.475,1.6027,1.6004,1.711,1.4264,1.6089,1.7513,1.631,1.6028,1.6762,1.5504,0.4672,1.4439,1.3784,0.395,0.5258,1.058,0.483,0.8066,0.4038,0.7868,0.6873,0.5648,0.5187,0.5242,0.2869,0.1473,0.0809,0.0581,0.0439,0.0319,0.0131,-0.0021,-0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0156,0.0505,0.0657,0.1002,0.1439,0.1712,0.2927,0.418,0.5095,0.5464,0.7112,0.7583,0.7133,0.9888,1.073,1.1533,1.2329,1.3037,1.3755,1.3917,1.4611,1.5349,1.5633,1.5736,1.5691,0.984,1.5139,1.6134,1.5495,1.6458,0.6108,1.5564,0.5318,0.3895,1.392,1.3162,0.4039,1.0546,1.0572,0.9475,0.9523,0.7956,0.7548,0.678,0.5998,0.55,0.324,0.1956,0.1581,0.1193,0.0804,0.048,0.0224,-0.0017,-0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0127,0.0324,0.0737,0.1074,0.1445,0.176,0.3221,0.3365,0.5035,0.6037,0.7064,0.8007,0.8768,0.9895,1.0612,1.1604,1.2414,1.3209,1.3785,1.4454,1.4604,1.5338,1.5541,1.5535,1.5652,1.6002,1.6204,1.6007,1.596,1.5971,1.5761,1.5287,1.5332,1.4503,1.4244,1.407,1.3363,1.256,1.2277,1.2096,0.2366,0.2005,0.139,0.1132,0.0852,0.0594,0.0065,0.0124,0.0565,0.0851,0.0901,0.0323,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-28 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.0325,0.0618,0.0856,0.1132,0.1376,0.1724,0.3274,0.4237,0.5095,0.6118,0.6932,0.7662,0.8259,0.9167,0.9517,1.0191,1.0155,1.1933,1.3102,1.3383,1.4052,1.4329,1.4906,1.5423,1.5484,1.5901,1.632,1.6031,1.6197,1.5928,1.5913,1.1973,1.5019,1.5041,1.3935,0.5383,1.3257,1.1691,1.1432,0.7021,0.361,0.2498,0.1135,0.0127,0.0397,0.0287,0.0345,0.046,0.0498,0.0448,0.0478,0.036,0.0308,-0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-30 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.0085,0.0144,0.0252,0.068,0.1165,0.142,0.143,0.1616,0.2557,0.3633,0.5338,0.6069,0.8809,1.1743,1.1281,0.7029,1.3892,1.5213,1.4168,1.5543,1.5612,1.5774,1.603,1.6534,1.6316,1.6677,1.6299,1.6481,1.6343,1.5836,1.5855,1.5487,1.4792,1.4569,1.3717,0.4318,1.2615,1.188,1.1019,1.0104,0.9302,0.8198,0.806,0.6303,0.6814,0.1945,0.104,0.0476,0.0269,0.0192,0.0161,0.0068,-0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-7-31 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0358,0.0631,0.0917,0.1262,0.1578,0.1656,0.2481,0.5087,0.653,0.7755,0.8594,0.942,1.0629,1.1581,1.216,1.3061,1.3715,1.4531,1.4906,1.5978,1.7434,1.6673,1.6862,1.7038,1.7615,1.7297,1.79,1.7997,1.3052,0.5069,1.5269,1.4948,1.5065,1.4507,1.3975,0.2773,1.2545,1.2712,1.1082,1.0409,0.9085,0.8307,0.7292,0.6116,0.5362,0.2364,0.201,0.094,0.0276,0.0081,0.026,0.0116,0.0032,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-2 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0184,0.0449,0.0745,0.0961,0.1311,0.2572,0.4367,0.5797,0.2423,0.5475,0.889,0.9493,1.0051,1.1444,1.1144,1.2408,1.3556,1.3876,1.4467,1.5582,1.5507,1.526,1.7185,1.6486,1.6283,1.6368,1.643,1.6578,1.6178,1.691,1.488,0.7562,1.4313,0.9178,0.4377,0.0892,0.0764,0.0684,0.0549,0.0475,0.0448,0.0445,0.0448,0.0475,0.0619,0.0512,0.0318,0.0269,0.0215,0.0126,0.0047,-0.0031,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-1 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.033,0.0642,0.0927,0.1263,0.1534,0.3052,0.4442,0.5239,0.6281,0.7418,0.8426,0.9375,1.0276,1.1053,1.198,1.2663,1.3377,1.4058,1.4678,1.5218,1.5551,1.6361,1.6498,1.664,1.1043,1.6553,1.6751,1.709,1.5083,1.6407,1.6469,1.6346,0.4291,0.4037,0.3483,0.5783,1.2752,1.2169,1.1178,1.0451,0.9954,1.0713,0.9869,0.4549,0.2793,0.1782,0.1653,0.1638,0.1094,0.0707,0.034,0.0079,-0.0037,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-4 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0.0238,0.0376,0.0515,0.0585,0.0711,0.2426,0.5034,0.616,0.7209,0.9885,1.2095,1.2987,0.4413,1.3274,1.5117,1.6862,1.5831,1.698,1.1829,1.6846,1.9057,0.7025,0.8341,1.8546,1.0522,0.583,1.6047,0.7272,0.7913,0.9268,0.7418,0.9649,0.9989,1.0035,0.9342,1.4961,1.318,0.4482,0.9491,0.717,1.0351,0.8969,0.889,0.7267,0.1433,0.1446,0.05,0.0414,0.0436,0.0476,0.0534,0.0137,-0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-3 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.009,0.0206,0.0844,0.1196,0.1746,0.1365,0.1646,0.2615,0.1926,0.2285,0.2305,0.4029,0.4559,0.5724,0.7379,0.6749,0.4244,0.4987,0.6671,0.6826,0.4864,0.6691,0.897,0.9647,0.7307,0.653,1.2556,1.2771,0.6619,0.7221,0.5367,0.4896,1.2124,0.6922,1.1182,1.4955,0.3101,0.3696,0.5821,1.0685,0.7905,0.8559,0.752,0.6301,0.5327,0.1509,0.1168,0.0993,0.0935,0.1034,0.0468,0.0061,-0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-6 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0.0264,0.0401,0.0549,0.073,0.0857,0.211,0.5086,0.5919,0.6353,0.779,0.8635,0.9464,1.0771,1.0125,1.3454,1.3634,1.4575,1.5535,1.6238,0.4553,1.9084,1.8511,1.7272,1.8726,1.919,1.8933,0.5334,0.5109,1.7799,1.7204,1.7307,1.6404,1.5442,0.8337,1.2463,1.4644,1.3687,1.3433,1.17,1.1307,1.0896,1.0656,0.9396,0.4346,0.3156,0.201,0.1679,0.1248,0.0796,0.0503,0.0224,0.0098,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-5 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0.0367,0.0581,0.0861,0.061,0.1162,0.3681,0.3876,0.9096,0.7923,0.4878,0.238,0.8318,0.9197,0.4572,0.6715,0.4128,0.4367,0.4603,0.4992,1.0862,0.5731,1.0644,0.6564,0.4801,0.7409,0.6931,0.895,1.3106,1.2365,1.1022,2.0433,0.9804,0.9965,0.8875,0.7427,1.5143,0.7484,0.6407,1.0204,1.4387,0.3333,0.7178,0.243,0.7347,0.5743,0.0877,0.0831,0.0469,0.0459,0.0304,0.0188,0.0063,-0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-8 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0152,0.0489,0.0855,0.1155,0.1434,0.1691,0.1939,0.2392,0.2705,0.3085,0.3395,0.3155,0.3721,0.5661,0.6344,0.5692,0.4015,0.5814,1.9353,1.7626,1.796,1.7801,1.7627,1.7334,1.7221,1.7238,1.7671,1.7443,1.7045,1.6667,1.6694,1.634,1.5905,1.5521,1.4874,1.5182,1.4081,1.2791,1.2237,1.0824,0.9581,0.8617,0.7585,0.6498,0.4898,0.0882,0.0775,0.0662,0.0536,0.0395,0.0243,0.0069,-0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-7 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0212,0.0394,0.05,0.0426,0.0774,0.0903,0.1549,0.2259,0.2529,0.3866,0.609,0.7112,0.5537,0.864,0.4928,0.7996,1.1476,0.6215,0.9384,1.2961,1.1753,1.0139,0.9915,1.1087,1.9734,1.8019,1.834,1.7453,1.681,1.6519,1.6459,1.6141,1.6932,1.2334,0.518,0.5652,0.7015,0.6946,0.7745,0.5839,0.3887,0.1147,0.1058,0.183,0.117,0.1825,0.2663,0.2446,0.1146,0.0445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-10 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0328,0.055,0.0975,0.1459,0.1714,0.2371,0.4558,0.6021,0.6404,0.751,0.9083,0.8831,0.5251,0.545,1.4371,0.5278,1.5862,0.8466,0.3476,0.5894,0.3674,0.3472,1.7496,1.7664,1.7787,1.8342,1.817,1.4205,1.745,0.4733,0.4215,1.7788,1.6459,1.5816,0.8735,1.3918,1.4123,1.2461,0.3405,0.675,0.9818,0.8857,0.5825,0.5937,0.4759,0.1654,0.105,0.1038,0.0731,0.0493,0.0199,0.0005,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-9 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0205,0.0343,0.0459,0.0562,0.066,0.1148,0.497,0.6124,0.7064,0.8174,0.9314,1.0256,1.1209,1.2133,1.2968,1.3794,1.4506,1.5719,1.6052,1.687,1.6985,1.7467,1.8393,1.7753,1.7264,1.7546,1.7494,1.7396,1.7036,1.6635,1.6388,1.6035,1.5483,1.4871,1.4233,1.3601,1.2921,1.2142,1.124,1.0371,0.9492,0.8471,0.7255,0.6204,0.4532,0.1065,0.1052,0.1233,0.1786,0.0693,0.056,0.022,-0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-11 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0177,0.0503,0.0826,0.1554,0.1691,0.1527,0.4803,0.5785,0.6949,0.7938,0.9056,1.0153,1.1007,1.2085,1.2907,1.3745,1.4635,0.3213,1.6221,1.322,1.5494,1.707,1.736,1.7279,1.8084,1.7679,1.86,1.8305,1.8437,1.8174,1.8359,0.4663,0.931,1.5901,1.5091,1.3084,0.6248,0.4718,1.0776,0.8398,0.9318,0.8549,0.7544,0.6437,0.4255,0.0659,0.0563,0.0471,0.0383,0.0277,0.015,0,-0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-12 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0222,0.0381,0.0534,0.0686,0.0823,0.0938,0.4797,0.5914,0.704,0.8111,0.9107,1.0041,1.0953,1.1854,1.2818,1.3511,1.4277,1.4729,1.5372,1.6047,1.6587,1.6922,1.8029,0.3421,1.8453,1.8124,1.9297,1.8622,0.3356,1.7786,1.7027,1.6177,1.614,1.5855,1.4729,1.4007,1.2979,1.2387,1.1959,1.0482,0.9094,0.8888,0.714,0.5816,0.3812,0.1801,0.1387,0.1293,0.0929,0.0558,0.0226,0.0016,-0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.049,0.0735,0.0911,0.1391,0.187,0.2036,0.4485,0.5094,0.705,0.7953,0.8678,0.976,1.0847,1.1645,1.256,1.3337,1.4049,1.4806,1.5228,1.5893,1.6252,1.7908,1.7104,1.8459,1.7167,1.4204,0.3934,1.9147,1.7445,1.6632,1.7348,0.4081,1.5796,1.5227,1.4017,1.3855,1.3021,1.2443,1.1475,1.0571,0.9481,0.8924,0.9356,0.7143,0.5215,0.1946,0.184,0.1392,0.1002,0.0766,0.03,0.0028,-0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0227,0.0422,0.0662,0.0872,0.1075,0.1288,0.4419,0.5442,0.6487,0.7369,0.8559,0.9729,1.0616,1.1525,1.238,1.3368,1.4481,1.5712,1.6782,1.0876,0.8256,1.5513,1.8547,1.1379,0.3969,1.7669,0.3644,1.816,1.8014,1.6775,1.6778,1.6009,1.56,0.4761,0.3455,1.4953,1.317,1.2759,1.1467,1.0363,0.9218,0.2481,0.6986,0.5673,0.3473,0.1221,0.102,0.0828,0.0637,0.0348,0.0158,0,-0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0284,0.0551,0.0752,0.1059,0.1307,0.1559,0.419,0.4902,0.622,0.7184,0.8479,0.9127,1.0407,1.1309,1.1988,1.342,0.6476,1.5111,1.6306,1.6759,1.6202,0.3834,1.8207,1.7925,1.8261,1.7554,1.8104,1.2015,1.8534,1.7906,1.6464,1.6429,1.5476,1.4915,0.4024,0.4331,1.2771,0.3481,0.9752,0.9621,0.8989,0.8269,0.6568,0.5657,0.3864,0.1454,0.0708,0.0701,0.0612,0.0389,0.0126,-0.0033,-0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-15 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0.0141,0.0323,0.0515,0.1071,0.0916,0.18,0.3301,0.2997,0.3621,0.5152,0.7753,0.4185,0.6213,1.1881,0.4955,0.6371,1.368,1.454,1.1437,0.5988,1.6686,1.7768,1.498,0.5051,0.8292,0.4605,0.7809,1.7124,1.7289,1.5981,0.5507,1.534,1.5295,1.4742,1.548,0.3567,0.3796,0.8843,1.0314,0.9843,0.8888,0.8188,0.4219,0.5657,0.3358,0.1258,0.1355,0.0866,0.06,0.0449,0.0213,0,-0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-18 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0246,0.0503,0.0911,0.12,0.1279,0.1384,0.435,0.5472,0.6596,0.7379,0.867,0.9729,1.0412,1.1606,1.2405,1.3141,1.4357,1.4632,1.6307,1.8105,1.7509,1.7953,0.4331,0.4304,0.8732,1.5178,1.9044,1.7725,1.7117,1.666,1.7175,1.7303,1.5675,1.5934,1.5032,1.4474,0.3443,1.1833,1.1742,1.0313,0.2954,0.7777,0.688,0.5658,0.2856,0.0901,0.0738,0.0585,0.0468,0.0336,0.0074,-0.0036,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4,120,2022-8-17 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177,0.0464,0.0949,0.1448,0.1814,0.2096,0.4047,0.5669,0.6719,0.7693,0.7976,0.8857,1.032,0.8303,1.2007,1.337,1.3444,1.4461,1.514,1.2976,1.5805,1.6744,1.7299,1.7527,0.4943,0.4349,1.7085,0.4021,0.4202,1.6625,1.6072,1.5745,1.5019,1.5888,1.5876,1.5823,0.5646,0.947,0.4561,0.742,0.3141,0.3938,0.9367,0.6785,0.3003,0.1935,0.13,0.0898,0.06,0.0268,0.0049,-0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
